x,y
1.1799999475479126,402446.62217759254
1.184999942779541,440036.73935745074
1.190000057220459,383122.1114635727
1.1950000524520874,366700.66786252003
1.2000000476837158,340201.5446141249
1.2050000429153442,333077.6828731026
1.2100000381469727,299447.9275669032
1.215000033378601,269385.8585757875
1.2200000286102295,249328.83482355112
1.225000023841858,224669.16448494233
1.2300000190734863,222892.74257441438
1.2350000143051147,201051.86919428912
1.2400000095367432,179259.29827375192
1.2450000047683716,179954.96722359894
1.25,172440.34491806524
1.2549999952316284,185324.8391516808
1.2599999904632568,184592.25847865173
1.2649999856948853,192841.5687652646
1.2699999809265137,203930.75965877398
1.274999976158142,220042.74461928083
1.2799999713897705,242934.77334397918
1.284999966621399,233283.24231299403
1.2899999618530273,243659.3374465474
1.2949999570846558,239719.1509309438
1.2999999523162842,244026.14546846555
1.3049999475479126,257281.72820671304
1.309999942779541,237587.7662639689
1.315000057220459,225403.39794802188
1.3200000524520874,217564.30470790734
1.3250000476837158,188600.4832706804
1.3300000429153442,196090.52194590186
1.3350000381469727,178563.47516188765
1.340000033378601,169609.5788728116
1.3450000286102295,152077.50333395673
1.350000023841858,138479.98538880295
1.3550000190734863,124165.66217060259
1.3600000143051147,113429.83139846804
1.3650000095367432,100200.56394597873
1.3700000047683716,103057.72747402478
1.375,104846.92413155995
1.3799999952316284,93394.34083720738
1.3849999904632568,108420.31203071235
1.3899999856948853,113083.49359617599
1.3949999809265137,108436.33098864547
1.399999976158142,119882.81757822454
1.4049999713897705,123109.2338616965
1.409999966621399,133476.53552448095
1.4149999618530273,132766.9731808783
1.4199999570846558,138863.45760892358
1.4249999523162842,126339.44822349277
1.4299999475479126,155333.8234239559
1.434999942779541,151389.80043447082
1.440000057220459,139571.5151339001
1.4450000524520874,145314.97046337335
1.4500000476837158,126691.50037910495
1.4550000429153442,129565.35343105416
1.4600000381469727,126333.61478481369
1.465000033378601,102003.04608533831
1.4700000286102295,84825.15242275935
1.475000023841858,78745.73846394612
1.4800000190734863,74798.08920687271
1.4850000143051147,66215.56112264816
1.4900000095367432,75162.2216036502
1.5,63465.99818401773
1.5049999952316284,61474.02774339911
1.5099999904632568,61562.057659541024
1.5149999856948853,61810.390641921884
1.5199999809265137,64453.08638892999
1.524999976158142,68142.32669036766
1.5299999713897705,71606.90307413263
1.534999966621399,75802.05750251212
1.5399999618530273,80406.0852978871
1.5449999570846558,83425.98956626409
1.5499999523162842,86434.69532914752
1.5549999475479126,89861.4873329758
1.559999942779541,91010.15703011978
1.565000057220459,91012.11068849558
1.5700000524520874,90087.32676938157
1.5750000476837158,88503.10766897847
1.5800000429153442,85116.57787598562
1.5850000381469727,80698.4073839245
1.590000033378601,75928.60690532779
1.5950000286102295,70870.5256503659
1.600000023841858,64827.92182742399
1.6050000190734863,59298.21222697934
1.6100000143051147,54479.26514930985
1.6150000095367432,49144.62393630007
1.6200000047683716,44886.96698776871
1.625,41164.900922818895
1.6299999952316284,38137.53979902704
1.6349999904632568,36078.54187281505
1.6399999856948853,35199.67585727982
1.6449999809265137,34934.31160375758
1.649999976158142,35748.29364838742
1.6549999713897705,37256.40762064638
1.659999966621399,38977.06055607969
1.6649999618530273,41426.877559444525
1.6699999570846558,43639.637228871456
1.6749999523162842,45694.4319775558
1.6799999475479126,48228.579219919164
1.684999942779541,49853.03944892523
1.690000057220459,51482.093919051404
1.6950000524520874,52101.290276338994
1.7000000476837158,52238.02561936915
1.7050000429153442,51400.095643689536
1.7100000381469727,50634.05577775927
1.715000033378601,48801.68085922445
1.7200000286102295,46661.80594144452
1.725000023841858,44027.20191201635
1.7300000190734863,41016.30228525086
1.7350000143051147,38441.89296549512
1.7400000095367432,35250.77117849852
1.7450000047683716,32533.44866231235
1.75,29264.177721180946
1.7549999952316284,26465.2554474245
1.7599999904632568,24215.87379326401
1.7649999856948853,22541.029087892635
1.7699999809265137,20701.60307398911
1.774999976158142,20337.95577962584
1.7799999713897705,19881.396471912536
1.784999966621399,20101.839393541344
1.7899999618530273,20419.191391443248
1.7949999570846558,21302.658389432716
1.7999999523162842,22427.314206769166
1.8049999475479126,23759.787086794826
1.809999942779541,24899.625510358266
1.815000057220459,26074.118858357928
1.8200000524520874,27278.212015758472
1.8250000476837158,28402.42313065334
1.8300000429153442,28848.944064591546
1.8350000381469727,29220.92783933484
1.840000033378601,29225.464928603593
1.8450000286102295,28651.129099569178
1.850000023841858,28303.61246568033
1.8550000190734863,27227.29628927093
1.8600000143051147,25700.18967926181
1.8650000095367432,24120.546649210457
1.8700000047683716,22624.76270973095
1.875,21041.259712637828
1.8799999952316284,19536.709150242732
1.8849999904632568,17689.198350454084
1.8899999856948853,16112.310664945544
1.8949999809265137,14744.616700135724
1.899999976158142,13575.931038844474
1.9049999713897705,12416.566223789165
1.909999966621399,11899.730295363333
1.9149999618530273,11505.47154519544
1.9199999570846558,11142.772288238597
1.9249999523162842,11326.184891148781
1.9299999475479126,11359.10600162874
1.934999942779541,11892.964042776326
1.940000057220459,12372.089470290814
1.9450000524520874,12961.992077692124
1.9500000476837158,13809.530966487131
1.9550000429153442,14564.227345957235
1.9600000381469727,15019.866492603149
1.965000033378601,15489.387290548293
1.9700000286102295,15732.272072839243
1.975000023841858,16000.806566030518
1.9800000190734863,16006.840733593115
1.9850000143051147,15950.244779268856
1.9900000095367432,15565.345055039303
1.9950000047683716,14838.924466327315
2.0,14357.681369844839
2.005000114440918,13416.285476745834
2.009999990463257,12571.126375177784
2.015000104904175,11758.461832062245
2.0199999809265137,11029.297212440988
2.0250000953674316,9915.68022265214
2.0299999713897705,9183.148932843395
2.0350000858306885,8427.09460592653
2.0399999618530273,7598.49347083395
2.0450000762939453,7025.744038080604
2.049999952316284,6542.846646858454
2.055000066757202,6460.305213754331
2.059999942779541,6350.2335135593785
2.065000057220459,6329.535608217775
2.069999933242798,6340.061805882099
2.075000047683716,6514.644525672002
2.0799999237060547,6876.259064030289
2.0850000381469727,7170.141919797828
2.0899999141693115,7360.1343467004845
2.0950000286102295,7789.75066235301
2.0999999046325684,8237.487613533276
2.1050000190734863,8272.009122285684
2.109999895095825,8459.314689950106
2.115000009536743,8553.778591637965
2.119999885559082,8572.900330238313
2.125,8589.689719570792
2.130000114440918,8486.717414971654
2.134999990463257,8226.39688397142
2.140000104904175,7921.089609017683
2.1449999809265137,7435.5509997685285
2.1500000953674316,7143.012668573827
2.1549999713897705,6665.947899525621
2.1600000858306885,6215.961358092133
2.1649999618530273,5698.3644676037375
2.1700000762939453,5216.1284228995755
2.174999952316284,4834.684654122411
2.180000066757202,4521.244532940747
2.184999942779541,4101.162808053873
2.190000057220459,3947.3404281402195
2.194999933242798,3847.606511906415
2.200000047683716,3556.9326937133824
2.2049999237060547,3506.6738525288442
2.2100000381469727,3569.271385848934
2.2149999141693115,3698.792996666358
2.2200000286102295,3719.79182146495
2.2249999046325684,3858.3910220893013
2.2300000190734863,3974.7775511621444
2.234999895095825,4214.647035918994
2.240000009536743,4473.95677294686
2.244999885559082,4555.955980676328
2.25,4700.215748741267
2.255000114440918,4765.953951690821
2.259999990463257,4763.556952793674
2.265000104904175,4768.086397609478
2.2699999809265137,4652.170461319997
2.2750000953674316,4578.082954751718
2.2799999713897705,4476.749458252307
2.2850000858306885,4332.078497156933
2.2899999618530273,4039.335040302539
2.2950000762939453,3789.314302477425
2.299999952316284,3621.669325793783
2.305000066757202,3404.219310532181
2.309999942779541,3086.2845710387064
2.315000057220459,2968.328672124872
2.319999933242798,2618.556687631027
2.325000047683716,2625.5824958317894
2.3299999237060547,2378.3734747963113
2.3350000381469727,2257.2290313010353
2.3399999141693115,2229.5978825436523
2.3450000286102295,2092.347936819616
2.3499999046325684,2120.4507936507935
2.3550000190734863,2165.420247523071
2.359999895095825,2133.4140360123374
2.365000009536743,2293.593803370509
2.369999885559082,2323.558525877347
2.375,2288.592508552867
2.380000114440918,2362.546018828135
2.384999990463257,2534.538825995807
2.390000104904175,2534.891021374885
2.3949999809265137,2573.8093608460704
2.4000000953674316,2637.682886824262
2.4049999713897705,2689.7461833435227
2.4100000858306885,2632.9986562043546
2.4149999618530273,2673.7912791796352
2.4200000762939453,2560.11326153219
2.424999952316284,2417.2078134593407
2.430000066757202,2336.6915182056223
2.434999942779541,2309.8974999845595
2.440000057220459,2117.862111018467
2.444999933242798,1924.8191797760442
2.450000047683716,1840.8004694096246
2.4549999237060547,1816.8068606087556
2.4600000381469727,1721.8763207602528
2.4649999141693115,1572.7713064828454
2.4700000286102295,1480.6850099752317
2.4749999046325684,1406.6637921055963
2.4800000190734863,1375.8658624918146
2.484999895095825,1324.7846425747466
2.490000009536743,1303.675557192449
2.494999885559082,1307.8109228697363
2.5,1263.666527097019
2.505000114440918,1354.739655563277
2.509999990463257,1396.8402552531682
2.515000104904175,1357.829363004009
2.5199999809265137,1422.9745749235474
2.5250000953674316,1483.9613742115635
2.5299999713897705,1470.9120555612183
2.5350000858306885,1562.084315086477
2.5399999618530273,1525.9603202181943
2.5450000762939453,1553.0061043670576
2.549999952316284,1602.9791006134285
2.555000066757202,1537.9393743088888
2.559999942779541,1458.0661217119998
2.565000057220459,1499.3601309406843
2.569999933242798,1384.9356972566898
2.575000047683716,1459.0803753336297
2.5799999237060547,1369.077125089204
2.5850000381469727,1318.0003237196715
2.5899999141693115,1189.7707848533707
2.5950000286102295,1250.9726212542478
2.5999999046325684,1084.823349211939
2.6050000190734863,1082.811794976352
2.609999895095825,991.7802857919597
2.615000009536743,913.684998903336
2.619999885559082,941.7583734796457
2.625,888.8557055988135
2.630000114440918,904.8207999802261
2.634999990463257,917.7135149521162
2.640000104904175,873.735962203294
2.6449999809265137,817.7266479744426
2.6500000953674316,848.8250285350563
2.6549999713897705,801.6901251262848
2.6600000858306885,924.8989697716886
2.6649999618530273,930.8702918902885
2.6700000762939453,930.8098961905645
2.674999952316284,949.8264424568232
2.680000066757202,1004.9674869608207
2.684999942779541,996.0788460171631
2.690000057220459,1040.0590594273565
2.694999933242798,1020.0481292198542
2.700000047683716,991.9365701105528
2.7049999237060547,998.9154076408521
2.7100000381469727,961.89038556845
2.7149999141693115,925.9514421279342
2.7200000286102295,972.9095953950113
2.7249999046325684,922.9825811555373
2.7300000190734863,892.9009441174198
2.734999895095825,863.8556374698344
2.740000009536743,814.8221620084975
2.744999885559082,812.8653534688681
2.75,787.8752308153477
2.755000114440918,703.7752888950695
2.759999990463257,701.7991083276933
2.765000104904175,677.7152003646364
2.7699999809265137,633.7274668088263
2.7750000953674316,682.7268116573497
2.7799999713897705,654.7212502665368
2.7850000858306885,613.7215520241307
2.7899999618530273,646.7843825082906
2.7950000762939453,676.7894333908163
2.799999952316284,712.9107908190074
2.805000066757202,684.8368723806698
2.809999942779541,661.8516885962879
2.815000057220459,702.8588953380557
2.819999933242798,715.9345438894194
2.825000047683716,763.9618624051134
2.8299999237060547,723.9450003245458
2.8350000381469727,727.9299788278347
2.8399999141693115,759.0118615850641
2.8450000286102295,780.0398946896637
2.8499999046325684,770.0836734611864
2.8550000190734863,727.0095938201309
2.859999895095825,738.9851633902077
2.865000009536743,703.9123320413437
2.869999885559082,693.9894460725214
2.875,720.9945639170955
2.880000114440918,703.8992780137108
2.884999990463257,711.0269061220956
2.890000104904175,699.9720469425226
2.8949999809265137,668.9351409432486
2.9000000953674316,659.953142442903
2.9049999713897705,656.936618504436
2.9100000858306885,598.8538077220315
2.9149999618530273,601.9027467183568
2.9200000762939453,619.9125358373908
2.924999952316284,600.9123910220737
2.930000066757202,585.8732798197045
2.934999942779541,589.9120776562755
2.940000057220459,588.8395300009274
2.944999933242798,603.9225541880373
2.950000047683716,612.9079006529158
2.9549999237060547,584.8880605948185
2.9600000381469727,593.9017464601496
2.9649999141693115,558.8070614311681
2.9700000286102295,644.049459563916
2.9749999046325684,617.9038568001532
2.9800000190734863,621.9847058332483
2.984999895095825,624.9430904925756
2.990000009536743,625.0242466630182
2.994999885559082,567.8516761885329
3.0,558.8833476695846
3.009999990463257,548.8052510135929
3.0199999809265137,546.9522939503508
3.0299999713897705,491.8002272595927
3.0399999618530273,490.46367411767403
3.049999952316284,455.9886630441882
3.059999942779541,460.56590718740097
3.069999933242798,428.4120572474117
3.0799999237060547,433.5981670127632
3.0899999141693115,419.22090619809984
3.0999999046325684,419.7455721167356
3.109999895095825,414.5119889153647
3.119999885559082,392.5744877850979
3.130000114440918,400.0108632754649
3.140000104904175,394.17106887795194
3.1500000953674316,390.86554599132546
3.1600000858306885,367.2057952387708
3.1700000762939453,346.4107210179899
3.180000066757202,348.8902885277365
3.190000057220459,326.2182708279983
3.200000047683716,320.2866923123902
3.2100000381469727,303.79726343091806
3.2200000286102295,306.40530398691845
3.2300000190734863,311.46537972228407
3.240000009536743,298.4574011194052
3.25,300.6350197798409
3.259999990463257,302.3149303796856
3.2699999809265137,289.5966412536123
3.2799999713897705,297.24540005939224
3.2899999618530273,296.22424848808197
3.299999952316284,296.74722731929995
3.309999942779541,274.09208568903773
3.319999933242798,274.1913716613752
3.3299999237060547,265.3128287834864
3.3399999141693115,271.0442708092678
3.3499999046325684,253.72767167249924
3.359999895095825,255.88479977746115
3.369999885559082,254.36185557743923
3.380000114440918,238.81693830676323
3.390000104904175,259.61526089402156
3.4000000953674316,241.75384814795956
3.4100000858306885,248.5149121029649
3.4200000762939453,255.16363485123404
3.430000066757202,247.75793999488766
3.440000057220459,248.25106024825152
3.450000047683716,241.7073823688901
3.4600000381469727,239.90220855999965
3.4700000286102295,236.187498263075
3.4800000190734863,227.02433180626264
3.490000009536743,221.54308808898963
3.5,225.5131695115496
3.509999990463257,228.4121962277734
3.5199999809265137,222.84117109151413
3.5299999713897705,217.86082476826658
3.5399999618530273,222.46742697455227
3.549999952316284,214.542282788831
3.559999942779541,226.26667620574287
3.569999933242798,223.88692035791556
3.5799999237060547,216.09427515856032
3.5899999141693115,213.286871152853
3.5999999046325684,223.6010422354686
3.609999895095825,215.46558931052988
3.619999885559082,219.70059977702334
3.630000114440918,216.50647146885038
3.640000104904175,201.3304354018604
3.6500000953674316,199.57544350135194
3.6600000858306885,202.08886364160196
3.6700000762939453,199.44437456396975
3.680000066757202,202.76136512754852
3.690000057220459,199.44808201858143
3.700000047683716,188.7619985487564
3.7100000381469727,195.76005746896655
3.7200000286102295,196.92281585259215
3.7300000190734863,192.61352766789247
3.740000009536743,192.07718329721658
3.75,202.0028217007295
3.759999990463257,200.48747152633644
3.7699999809265137,184.43656943062055
3.7799999713897705,190.430195977535
3.7899999618530273,187.49875772873463
3.799999952316284,183.5483684628624
3.809999942779541,186.216334049192
3.819999933242798,177.68413176367181
3.8299999237060547,177.81811534600106
3.8399999141693115,174.52740697327528
3.8499999046325684,184.83415223100684
3.859999895095825,182.9267935707212
3.869999885559082,172.60849950440613
3.880000114440918,181.4082759370176
3.890000104904175,166.6337337993834
3.9000000953674316,174.28882555431952
3.9100000858306885,181.3112235099084
3.9200000762939453,165.8724430938334
3.930000066757202,172.49233790798144
3.940000057220459,172.8777362638362
3.950000047683716,165.61764671427298
3.9600000381469727,167.921742469823
3.9700000286102295,161.53639916345676
3.9800000190734863,161.68483809716184
3.990000009536743,171.23749522987802
4.0,174.6986505270055
4.010000228881836,166.39441178540386
4.019999980926514,164.0903940076989
4.03000020980835,168.30709166567627
4.039999961853027,161.96074348907032
4.050000190734863,159.4062578714884
4.059999942779541,157.48026783931604
4.070000171661377,156.7143433760488
4.079999923706055,156.84175341131385
4.090000152587891,151.87558631466123
4.099999904632568,147.03801649397303
4.110000133514404,146.2776011984878
4.119999885559082,148.70410296500032
4.130000114440918,152.26490245620323
4.139999866485596,152.64148002943588
4.150000095367432,148.99220309202263
4.159999847412109,147.56002902298178
4.170000076293945,143.86198136031305
4.179999828338623,152.64715744144897
4.190000057220459,145.26364814061725
4.199999809265137,142.98596717515792
4.210000038146973,144.51522885617564
4.21999979019165,142.09786242410195
4.230000019073486,136.74529720274566
4.239999771118164,142.48283878781814
4.25,147.70119069162925
4.260000228881836,145.67707800422247
4.269999980926514,139.54772400181844
4.28000020980835,135.97305745774875
4.289999961853027,140.06009256470827
4.300000190734863,134.96864031764457
4.309999942779541,140.6986171929796
4.320000171661377,137.50994937722513
4.329999923706055,135.60084120772675
4.340000152587891,133.56421524392746
4.349999904632568,132.17459390926788
4.360000133514404,135.48473750096014
4.369999885559082,138.03383886504218
4.380000114440918,137.91023202490635
4.389999866485596,135.75858858190225
4.400000095367432,133.82159804865609
4.409999847412109,137.2882628194448
4.420000076293945,131.05062678348355
4.429999828338623,133.22276399655357
4.440000057220459,141.88124511918056
4.449999809265137,126.3185469161284
4.460000038146973,124.94083015671646
4.46999979019165,131.16468518664394
4.480000019073486,127.3560429393665
4.489999771118164,132.4516872591845
4.5,125.18299987431476
4.510000228881836,122.24760336902071
4.519999980926514,120.46296682348756
4.53000020980835,126.84492874894723
4.539999961853027,123.27083592511443
4.550000190734863,130.01626275431687
4.559999942779541,123.77844330684556
4.570000171661377,122.78034322943996
4.579999923706055,123.2857458699137
4.590000152587891,125.45079272878469
4.599999904632568,120.33661223652132
4.610000133514404,120.34556860238783
4.619999885559082,123.15366953970421
4.630000114440918,112.83236840770807
4.639999866485596,120.22591350085692
4.650000095367432,115.51834503484665
4.659999847412109,115.62755850450992
4.670000076293945,119.32902141735315
4.679999828338623,120.99537458435982
4.690000057220459,119.3412348964185
4.699999809265137,122.13376337374392
4.710000038146973,112.20429308298372
4.71999979019165,115.25904778464279
4.730000019073486,114.3654910454908
4.739999771118164,119.47318284636076
4.75,117.94750007725708
4.760000228881836,115.2697730484761
4.769999980926514,112.20951358701214
4.78000020980835,113.61424694870432
4.789999961853027,115.53877135130108
4.800000190734863,117.56824968755609
4.809999942779541,118.20912156625272
4.820000171661377,113.10314172818408
4.829999923706055,114.12217575042712
4.840000152587891,112.46767486380095
4.849999904632568,119.35789367029709
4.860000133514404,112.73739087557979
4.869999885559082,109.14823846241634
4.880000114440918,119.75828247706728
4.889999866485596,114.89472456937787
4.900000095367432,108.14526892069688
4.909999847412109,121.66908924921312
4.920000076293945,113.50468952362912
4.929999828338623,105.3445154296122
4.940000057220459,112.73844011279324
4.949999809265137,104.82656738495528
4.960000038146973,109.93273232718076
4.96999979019165,107.77872862511224
4.980000019073486,103.42859155144268
4.989999771118164,106.48837260306462
5.0,103.18024923531593
5.010000228881836,112.09660615848618
5.019999980926514,106.49630174473275
5.03000020980835,113.13156568665893
5.039999961853027,106.61987275926852
5.050000190734863,99.358658715126
5.059999942779541,108.43161200958384
5.070000171661377,105.2306913015591
5.079999923706055,105.62809676865216
5.090000152587891,104.21706312600112
5.099999904632568,100.77855405829537
5.110000133514404,105.62514675757109
5.119999885559082,102.56068395731323
5.130000114440918,102.43312091756535
5.139999866485596,95.69811503249346
5.150000095367432,101.15560717125933
5.159999847412109,97.22204246818112
5.170000076293945,103.09108965129965
5.179999828338623,96.71709372880808
5.190000057220459,102.460781828123
5.199999809265137,109.72975149701172
5.210000038146973,100.04295055662669
5.21999979019165,109.25498639731406
5.230000019073486,106.68043925711562
5.239999771118164,106.41927674306797
5.25,106.6754722012408
5.260000228881836,101.06191475565416
5.269999980926514,101.95798708294296
5.28000020980835,105.13445517825036
5.289999961853027,104.24908811047972
5.300000190734863,101.1998844169851
5.309999942779541,107.58171132755447
5.320000171661377,108.7130586769126
5.329999923706055,103.22828920609315
5.340000152587891,97.8636272072186
5.349999904632568,109.99415469617915
5.360000133514404,108.85788821162986
5.369999885559082,104.78192898521385
5.380000114440918,102.85315164519254
5.389999866485596,107.06126979210434
5.400000095367432,108.34640841112277
5.409999847412109,103.37417856902798
5.420000076293945,106.04536098233423
5.429999828338623,110.39341291630765
5.440000057220459,115.75786795321432
5.449999809265137,110.38827240944782
5.460000038146973,113.95622799595954
5.46999979019165,110.4026670352347
5.480000019073486,110.51691816092784
5.489999771118164,109.63176248270243
5.5,108.48311770698145
5.510000228881836,107.58070941175087
5.519999980926514,104.14282302819889
5.53000020980835,109.12430279525049
5.539999961853027,98.42073598879769
5.550000190734863,105.30616905467468
5.559999942779541,97.38862217065875
5.570000171661377,101.97887972387576
5.579999923706055,102.87710284344817
5.590000152587891,106.07104404384604
5.599999904632568,98.93687943700354
5.610000133514404,99.94978291379996
5.619999885559082,98.54930740432857
5.630000114440918,97.39860181446362
5.639999866485596,99.56868861766922
5.650000095367432,97.9110346879793
5.659999847412109,99.31153398076165
5.670000076293945,100.32992840410314
5.679999828338623,89.61015019857928
5.690000057220459,91.15043875449703
5.699999809265137,88.9768744485224
5.710000038146973,83.86669106116534
5.71999979019165,85.405663202743
5.730000019073486,80.56202485587332
5.739999771118164,84.00294993884322
5.75,80.0438726877726
5.760000228881836,77.74451387451523
5.769999980926514,85.40486753981338
5.78000020980835,80.68518785309344
5.789999961853027,81.57885290842833
5.800000190734863,78.76578827680771
5.809999942779541,81.70804184554473
5.820000171661377,78.77386087294713
5.829999923706055,79.02994197430363
5.840000152587891,83.49851704554858
5.849999904632568,79.28824410945901
5.860000133514404,81.19358422720002
5.869999885559082,73.02928402148896
5.880000114440918,79.42406288237527
5.889999866485596,75.32670650735623
5.900000095367432,78.3996092488074
5.909999847412109,71.75789696730129
5.920000076293945,80.31191570285083
